p1x	p1y	p1z	p2x	p2y	p2z	p3x	p3y	p3z	mu1	mu2	mu3	mu4
11.61576	21.9829	-84.76387	-9.46076	15.65906	116.2101	-2.154998	-37.64196	-31.44623	0.5	-0.5	0.5	-0.5
-21.80558	42.69187	27.27006	31.43885	-3.757385	-13.16268	-9.633265	-38.93448	-14.10738	-0.5	0.5	-0.5	0.5
-121.7304	26.38692	-30.70701	123.125	-11.47036	15.46033	-1.394621	-14.91656	15.24668	0.5	-0.5	-0.5	0.5
-16.11213	68.4844	13.45307	9.205213	-35.51769	-41.81499	6.906912	-32.96671	28.36192	-0.5	0.5	0.5	-0.5
34.69679	140.5379	-41.79847	-38.13978	-88.53924	20.82292	3.442983	-51.99864	20.97555	0.5	-0.5	0.5	-0.5
8.603811	43.07482	28.66746	-2.783518	-47.83683	-55.49233	-5.820293	4.762002	26.82487	-0.5	0.5	-0.5	0.5
-11.48778	58.62917	-128.8193	-0.4119197	-8.078985	60.73623	11.8997	-50.55018	68.08304	-0.5	0.5	-0.5	0.5
131.2528	30.27627	-32.55093	-85.74843	10.34624	28.60209	-45.50438	-40.62251	3.948836	0.5	-0.5	-0.5	0.5
-83.0963	-35.40962	-99.66407	20.20261	36.54065	27.67215	62.89369	-1.131032	71.99192	0.5	-0.5	0.5	-0.5
-28.08047	-55.73068	124.456	44.91288	12.81673	-70.64763	-16.83241	42.91395	-53.80833	-0.5	0.5	0.5	-0.5
108.2039	51.82307	38.75093	-14.5433	-25.66585	-28.01268	-93.66059	-26.15722	-10.73825	0.5	-0.5	0.5	-0.5
-33.82886	46.96266	113.3542	44.55178	-39.47449	-97.67095	-10.72291	-7.48817	-15.68327	0.5	-0.5	0.5	-0.5
141.6975	-48.59486	-47.48568	-89.94111	-7.494541	26.97994	-51.75642	56.0894	20.50575	0.5	-0.5	0.5	-0.5
-31.06025	-23.97758	59.10183	84.82507	7.119003	-28.38114	-53.76481	16.85858	-30.72069	0.5	-0.5	0.5	-0.5
-55.61372	93.68934	110.3547	36.20803	-68.20508	-42.6369	19.40569	-25.48426	-67.71779	0.5	-0.5	0.5	-0.5
-31.11125	-27.54601	-19.5598	-69.58003	-13.46297	-9.718155	100.6913	41.00898	29.27795	-0.5	0.5	0.5	-0.5
-2.111071	76.45906	-113.2094	-19.87966	-60.95645	33.92245	21.99073	-15.50261	79.28698	0.5	-0.5	0.5	-0.5
-0.1588907	-9.024505	71.59183	-17.16237	-3.876122	-30.49552	17.32126	12.90063	-41.09631	-0.5	0.5	-0.5	0.5
10.12205	34.45984	-5.857918	-94.51145	-3.411167	-1.995506	84.3894	-31.04868	7.853424	0.5	-0.5	-0.5	0.5
40.48968	11.13395	31.31364	-78.73168	44.5831	-19.979	38.242	-55.71705	-11.33465	0.5	-0.5	0.5	-0.5
53.61671	-117.2894	-25.3159	13.86139	52.31128	-5.946657	-67.47811	64.97811	31.26255	-0.5	0.5	-0.5	0.5
3.005109	27.58809	-60.60669	10.62981	-0.65463	46.23517	-13.63492	-26.93346	14.37152	0.5	-0.5	-0.5	0.5
92.22137	100.3788	18.40806	-59.30536	-36.76579	-27.7544	-32.91601	-63.61305	9.346339	-0.5	0.5	0.5	-0.5
81.97129	61.94506	7.168217	-88.70159	-57.56567	-12.26146	6.730297	-4.379389	5.093247	0.5	-0.5	0.5	-0.5
18.37963	14.9238	45.52758	-5.600185	-5.398826	11.35128	-12.77944	-9.524971	-56.87887	-0.5	0.5	-0.5	0.5
-11.64379	-51.2917	29.76227	32.3879	-30.75024	-23.17089	-20.74411	82.04194	-6.591377	-0.5	0.5	-0.5	0.5
-24.51046	47.92012	53.94251	3.418218	-27.87082	-28.96932	21.09224	-20.0493	-24.97319	0.5	-0.5	-0.5	0.5
-15.14609	-90.05736	117.3648	10.70271	34.77661	-45.93579	4.443379	55.28075	-71.429	0.5	-0.5	0.5	-0.5
120.3635	45.42382	10.47453	-120.0251	-26.69291	-12.87274	-0.3384148	-18.73091	2.398211	-0.5	0.5	0.5	-0.5
-136.0722	48.28911	-23.97533	78.19178	-72.25805	8.162637	57.88041	23.96895	15.81269	0.5	-0.5	0.5	-0.5
-18.33512	-53.61612	38.20021	6.222806	2.991378	-5.062677	12.11232	50.62474	-33.13753	0.5	-0.5	0.5	-0.5
64.21082	96.69803	-61.41463	-22.97353	10.11486	42.31906	-41.2373	-106.8129	19.09557	0.5	-0.5	0.5	-0.5
-32.90157	-114.3333	43.48594	57.78408	81.74766	-26.79048	-24.88251	32.58566	-16.69546	0.5	-0.5	0.5	-0.5
-77.09465	88.64338	39.84666	52.07229	-55.04831	-8.342571	25.02236	-33.59506	-31.50409	0.5	-0.5	0.5	-0.5
12.39957	-32.29468	17.32291	-21.28071	24.33381	7.156624	8.881138	7.960877	-24.47953	-0.5	0.5	0.5	-0.5
-12.0421	11.39775	-135.472	36.84371	10.98208	44.58259	-24.80161	-22.37984	90.88942	0.5	-0.5	0.5	-0.5
61.19094	-119.4556	61.34163	-24.50907	43.93766	-31.5725	-36.68187	75.51796	-29.76913	-0.5	0.5	-0.5	0.5
-121.837	-28.97987	-44.37116	57.04843	43.85914	24.52406	64.78861	-14.87928	19.8471	0.5	-0.5	-0.5	0.5
26.19431	-6.618488	35.4342	12.01104	6.127165	-34.00141	-38.20535	0.491323	-1.432791	0.5	-0.5	0.5	-0.5
-32.23057	99.40317	86.36319	2.364016	-38.93538	-32.39959	29.86655	-60.46778	-53.9636	-0.5	0.5	-0.5	0.5
130.7343	52.12968	61.33394	-77.81735	-63.86542	-40.57985	-52.91693	11.73574	-20.75409	0.5	-0.5	-0.5	0.5
-148.5432	-70.4461	-3.027092	90.32595	44.7026	9.82401	58.2172	25.74351	-6.796918	-0.5	0.5	0.5	-0.5
15.28042	-110.6129	101.894	-37.77792	60.17814	-46.34771	22.4975	50.43473	-55.54634	0.5	-0.5	0.5	-0.5
108.5163	-75.65138	-68.55515	-41.92207	32.28667	43.24849	-66.5942	43.36471	25.30666	-0.5	0.5	-0.5	0.5
8.448821	21.78046	-64.73283	15.51621	-2.821037	27.24269	-23.96503	-18.95942	37.49014	-0.5	0.5	-0.5	0.5
-36.96505	107.6649	-6.156797	23.15864	-81.13614	-28.04441	13.80641	-26.52876	34.20121	0.5	-0.5	-0.5	0.5
39.21099	56.48618	11.84862	27.298	28.06965	16.63232	-66.50899	-84.55583	-28.48094	0.5	-0.5	0.5	-0.5
-92.64021	115.3684	-47.76955	62.19379	-27.87374	46.35045	30.44642	-87.4947	1.419094	-0.5	0.5	0.5	-0.5
2.83015	14.70468	125.5469	2.832234	-20.67361	-14.25722	-5.662384	5.968927	-111.2897	0.5	-0.5	0.5	-0.5
83.69424	-66.86962	9.917846	-62.34889	87.55215	-25.13165	-21.34535	-20.68252	15.2138	0.5	-0.5	0.5	-0.5
-0.4808796	32.50589	11.26846	-32.32396	12.14341	3.903001	32.80483	-44.6493	-15.17146	0.5	-0.5	0.5	-0.5
-77.20694	73.19519	44.1546	0.9209727	-44.36825	-4.612619	76.28596	-28.82694	-39.54198	0.5	-0.5	0.5	-0.5
131.7941	60.04915	0.7269915	-63.74243	-12.83581	-14.20864	-68.05172	-47.21333	13.48165	0.5	-0.5	0.5	-0.5
-3.728004	108.3324	-91.65037	0.9246	-15.51433	79.55766	2.803404	-92.81809	12.09271	-0.5	0.5	0.5	-0.5
-18.02934	-40.37938	-26.93655	-15.35256	13.00631	40.15444	33.38191	27.37307	-13.2179	0.5	-0.5	0.5	-0.5
-104.4936	36.62722	73.32364	66.32604	10.92327	-54.29622	38.16757	-47.55049	-19.02742	-0.5	0.5	-0.5	0.5
37.79853	1.822908	122.3262	-68.25226	17.88714	-32.15202	30.45373	-19.71005	-90.17416	0.5	-0.5	-0.5	0.5
-31.64888	-23.79532	-48.78985	36.8588	80.91764	21.29504	-5.209919	-57.12232	27.49481	0.5	-0.5	0.5	-0.5
6.371984	83.27368	53.86927	56.05292	-44.64691	-18.83452	-62.4249	-38.62678	-35.03475	-0.5	0.5	-0.5	0.5
52.03624	-27.93988	-116.0802	-12.67043	44.42499	79.9743	-39.36581	-16.48511	36.10586	0.5	-0.5	-0.5	0.5
-58.20509	-28.32817	43.59283	110.3476	26.57562	-27.21316	-52.14253	1.752551	-16.37967	-0.5	0.5	0.5	-0.5
-17.50388	94.35641	-31.4992	29.94153	-21.9053	41.9342	-12.43766	-72.45111	-10.435	0.5	-0.5	0.5	-0.5
-56.20061	79.35472	38.70286	27.95119	-1.192241	-62.86651	28.24942	-78.16248	24.16365	-0.5	0.5	-0.5	0.5
8.449235	-29.65745	9.107014	86.29163	28.52554	-26.5221	-94.74086	1.131905	17.41508	-0.5	0.5	-0.5	0.5
43.53989	3.19419	89.99338	-51.89817	40.46369	-99.12732	8.358275	-43.65788	9.133937	0.5	-0.5	-0.5	0.5
5.727478	45.52338	-158.7014	-7.57505	-8.099379	58.58396	1.847572	-37.424	100.1174	0.5	-0.5	0.5	-0.5
-80.68426	71.79454	-58.28303	93.44693	-16.11082	46.6703	-12.76267	-55.68372	11.61273	-0.5	0.5	0.5	-0.5
10.73179	-62.54775	37.22999	45.93623	10.86352	-83.77926	-56.66803	51.68423	46.54927	0.5	-0.5	0.5	-0.5
-30.77612	-136.4559	37.35044	51.53004	41.07015	-21.22781	-20.75392	95.38579	-16.12263	0.5	-0.5	0.5	-0.5
46.78026	25.8133	116.9362	-36.17015	-15.66921	-83.9884	-10.61011	-10.14409	-32.94779	0.5	-0.5	0.5	-0.5
-84.43557	-15.66551	20.94495	41.44349	-38.81253	2.506473	42.99208	54.47804	-23.45142	0.5	-0.5	0.5	-0.5
-46.83729	-42.59262	15.82836	1.414937	26.96046	-89.75965	45.42235	15.63216	73.93129	0.5	-0.5	0.5	-0.5
25.95183	-94.84239	104.4204	-42.86251	63.12632	-62.79656	16.91068	31.71606	-41.6238	-0.5	0.5	0.5	-0.5
8.16646	-1.837056	6.070528	-28.90716	-64.5583	-33.89496	20.7407	66.39536	27.82444	0.5	-0.5	0.5	-0.5
32.02174	45.98669	27.3229	42.73283	26.62258	-10.73886	-74.75458	-72.60927	-16.58403	-0.5	0.5	-0.5	0.5
-29.99442	77.13045	106.5198	18.85536	-45.08824	-83.20286	11.13906	-32.04221	-23.31693	0.5	-0.5	-0.5	0.5
66.10868	-1.449548	14.3579	-41.98257	-10.43704	-31.12868	-24.12611	11.88659	16.77078	0.5	-0.5	0.5	-0.5
-48.55289	-68.70614	46.30326	26.78485	33.0171	12.66975	21.76803	35.68904	-58.97301	-0.5	0.5	-0.5	0.5
79.43454	-33.97482	44.27631	6.406008	2.632217	6.867962	-85.84055	31.3426	-51.14428	0.5	-0.5	-0.5	0.5
69.92513	47.87135	-3.032828	-46.64271	-34.98395	-3.621481	-23.28243	-12.8874	6.654309	-0.5	0.5	0.5	-0.5
-24.08681	42.5851	64.51594	7.081637	-26.00407	1.719326	17.00517	-16.58104	-66.23527	0.5	-0.5	0.5	-0.5
-135.8686	21.01983	-72.53216	77.70742	0.8174646	29.68509	58.16117	-21.8373	42.84707	-0.5	0.5	-0.5	0.5
-9.816742	-20.0184	9.658563	18.08823	-30.97804	36.33328	-8.271486	50.99644	-45.99184	-0.5	0.5	-0.5	0.5
39.60011	3.9666	74.44858	-12.37431	5.737091	41.28512	-27.2258	-9.703691	-115.7337	0.5	-0.5	-0.5	0.5
-52.61605	-24.6879	-16.75607	89.73852	75.98224	5.095098	-37.12247	-51.29434	11.66098	0.5	-0.5	0.5	-0.5
-85.60577	-1.412889	119.7043	48.1591	-27.93157	-92.57036	37.44668	29.34446	-27.13397	-0.5	0.5	0.5	-0.5
40.23696	-3.689421	127.2758	-33.42906	24.201	-69.4265	-6.807901	-20.51158	-57.84934	0.5	-0.5	0.5	-0.5
75.52324	5.043637	30.2204	-33.51162	79.09682	7.151598	-42.01163	-84.14046	-37.372	0.5	-0.5	0.5	-0.5
-126.6426	11.17336	11.50667	33.20974	10.82981	-23.97592	93.43282	-22.00317	12.46925	0.5	-0.5	0.5	-0.5
-53.74489	9.513917	33.81076	33.46725	10.9879	-25.8005	20.27764	-20.50182	-8.010258	0.5	-0.5	0.5	-0.5
41.43476	-23.67775	129.0848	-16.23046	7.741722	-11.41911	-25.2043	15.93603	-117.6657	0.5	-0.5	0.5	-0.5
-83.31408	-31.28638	-106.104	61.66684	12.92762	34.67383	21.64723	18.35876	71.43014	-0.5	0.5	0.5	-0.5
44.72913	1.514406	56.98769	9.168743	-37.84855	-17.38222	-53.89788	36.33415	-39.60547	0.5	-0.5	0.5	-0.5
-37.88458	-21.71562	143.86	13.7008	32.91974	-60.98427	24.18378	-11.20412	-82.87571	-0.5	0.5	-0.5	0.5
80.35584	-22.13324	-2.205892	-4.755811	81.68415	-22.73266	-75.60003	-59.55091	24.93856	0.5	-0.5	-0.5	0.5
33.53328	-47.95701	-38.14257	-77.52684	-34.59362	31.77814	43.99356	82.55064	6.364426	0.5	-0.5	0.5	-0.5
-76.18841	62.08948	-45.34971	94.30951	-36.09968	11.3313	-18.12111	-25.9898	34.01841	-0.5	0.5	-0.5	0.5
-166.6633	38.16807	5.055008	88.46299	-29.2408	1.847492	78.20027	-8.92727	-6.9025	0.5	-0.5	-0.5	0.5
63.62307	-19.32811	132.5813	-58.74985	23.88766	-73.52219	-4.873216	-4.559547	-59.0591	-0.5	0.5	0.5	-0.5
47.62272	-6.471801	-11.49061	-11.08449	-24.13955	23.00438	-36.53823	30.61135	-11.51378	0.5	-0.5	0.5	-0.5
1.348622	4.208178	85.9577	-43.46703	39.19903	-86.03084	42.11841	-43.40721	0.0731369	-0.5	0.5	-0.5	0.5
26.78358	13.16015	-149.7341	-26.05907	-14.31951	94.09502	-0.7245129	1.159358	55.63908	-0.5	0.5	-0.5	0.5
-37.09862	58.37393	14.30638	29.94275	-30.6764	24.30962	7.155872	-27.69753	-38.616	0.5	-0.5	-0.5	0.5
63.27924	-59.73657	15.69213	-92.12707	67.95848	33.3156	28.84783	-8.221907	-49.00774	0.5	-0.5	0.5	-0.5
15.66905	33.20087	-85.0992	-32.49783	-4.061701	-28.86014	16.82878	-29.13917	113.9593	-0.5	0.5	0.5	-0.5
-54.37513	65.30871	42.02793	91.79679	4.14191	1.886228	-37.42166	-69.45062	-43.91416	0.5	-0.5	0.5	-0.5
36.00915	45.58743	5.546348	-22.1442	-44.63239	-50.42527	-13.86496	-0.9550444	44.87892	0.5	-0.5	0.5	-0.5
-19.33313	-119.6614	25.6368	-40.95655	99.29467	-20.52849	60.28968	20.36673	-5.108313	0.5	-0.5	0.5	-0.5
-49.00775	5.591097	58.4428	33.5697	-27.25731	-26.62659	15.43806	21.66621	-31.81621	0.5	-0.5	0.5	-0.5
67.50981	-67.41521	-99.00499	-2.936747	52.73023	27.00885	-64.57306	14.68499	71.99614	0.5	-0.5	0.5	-0.5
-127.706	33.26548	-25.94906	75.16633	-49.23686	-34.2579	52.53968	15.97138	60.20696	-0.5	0.5	0.5	-0.5
76.39684	-82.88735	-21.26576	5.754598	-5.638106	26.24693	-82.15144	88.52545	-4.981172	0.5	-0.5	0.5	-0.5
-36.51487	-6.500831	86.04772	-2.080614	11.18553	-25.53737	38.59548	-4.684704	-60.51035	-0.5	0.5	-0.5	0.5
25.6117	134.7515	49.45507	25.81416	-53.16452	-53.32829	-51.42586	-81.58703	3.873226	0.5	-0.5	-0.5	0.5
27.18332	50.05518	-130.5588	-49.56447	-40.48169	57.27976	22.38114	-9.573484	73.27902	0.5	-0.5	0.5	-0.5
-36.55605	39.75901	-2.869188	50.94293	-37.94272	11.93688	-14.38688	-1.816293	-9.067689	-0.5	0.5	-0.5	0.5
32.42236	26.879	47.87903	-51.32507	49.70265	-33.53525	18.90271	-76.58165	-14.34377	0.5	-0.5	-0.5	0.5
24.2329	-103.8123	27.61537	29.09143	70.76802	-32.53067	-53.32433	33.04427	4.915296	-0.5	0.5	0.5	-0.5
-41.54239	-35.10547	-18.03956	10.03175	-16.96467	-21.566	31.51064	52.07013	39.60556	0.5	-0.5	0.5	-0.5
-20.41617	62.38583	-114.041	-0.9314187	6.627613	86.13996	21.34759	-69.01345	27.90108	-0.5	0.5	-0.5	0.5
-39.84722	-57.13021	23.95758	-19.15203	-42.16628	-39.09684	58.99926	99.29649	15.13926	-0.5	0.5	-0.5	0.5
-19.79543	-48.87564	-126.7164	-6.017335	-7.64747	27.57518	25.81276	56.52311	99.14123	0.5	-0.5	-0.5	0.5
58.91817	-18.14045	53.41527	-24.26772	-10.85531	18.03128	-34.65045	28.99577	-71.44656	0.5	-0.5	0.5	-0.5
116.6093	-90.0971	-21.94805	-74.79689	53.3062	16.79324	-41.81236	36.7909	5.154813	-0.5	0.5	0.5	-0.5
33.06481	71.52758	-34.85114	1.078852	-28.28018	38.93566	-34.14367	-43.2474	-4.084525	0.5	-0.5	0.5	-0.5
-90.0671	-6.636873	32.56775	54.65624	-13.39963	16.05254	35.41086	20.0365	-48.62029	0.5	-0.5	0.5	-0.5
-36.03417	75.62286	84.04231	4.22393	-7.754331	-67.62444	31.81024	-67.86853	-16.41787	0.5	-0.5	0.5	-0.5
-69.86541	-57.45045	-7.323014	31.94419	11.50344	39.45494	37.92122	45.94701	-32.13192	0.5	-0.5	0.5	-0.5
-136.0483	58.1897	-7.625881	77.16264	-55.83091	32.63645	58.88565	-2.35879	-25.01057	0.5	-0.5	0.5	-0.5
46.37695	-56.98556	94.2666	-19.98202	-1.757868	-98.35847	-26.39493	58.74343	4.091866	-0.5	0.5	0.5	-0.5
70.83943	13.91469	-10.65989	-18.53268	-1.108394	22.97441	-52.30675	-12.8063	-12.31452	0.5	-0.5	0.5	-0.5
75.6738	-48.03449	66.23931	-32.9134	-2.431567	-69.37961	-42.7604	50.46605	3.140305	-0.5	0.5	-0.5	0.5
-119.6352	-92.4664	-19.08083	35.69307	71.44072	29.27713	83.94211	21.02567	-10.19629	0.5	-0.5	-0.5	0.5
-34.69738	59.74979	132.6188	7.575028	-47.90084	-50.52012	27.12236	-11.84895	-82.09865	0.5	-0.5	0.5	-0.5
48.9674	-9.916161	-15.15666	-5.735232	-23.11362	-14.61874	-43.23217	33.02978	29.7754	-0.5	0.5	-0.5	0.5
3.22372	-61.7595	129.8095	-18.0916	14.60338	-72.11788	14.86788	47.15612	-57.69166	0.5	-0.5	-0.5	0.5
26.70959	-1.625149	-39.02746	-21.75479	-29.05731	54.52822	-4.954805	30.68246	-15.50076	-0.5	0.5	0.5	-0.5
-16.70108	-1.712223	135.4545	-38.02664	31.18793	-71.31273	54.72772	-29.47571	-64.14181	0.5	-0.5	0.5	-0.5
90.89758	-49.96837	-51.60185	-45.66009	-20.43641	-20.74268	-45.23749	70.40478	72.34452	-0.5	0.5	-0.5	0.5
71.90761	131.7908	-52.60253	-53.39025	-50.69641	56.40344	-18.51736	-81.09436	-3.800903	-0.5	0.5	-0.5	0.5
-19.64758	62.30511	78.87739	-37.31452	-28.7725	-38.5895	56.9621	-33.53261	-40.28789	0.5	-0.5	-0.5	0.5
72.70365	81.53429	51.53196	-21.8743	23.51585	-22.15291	-50.82935	-105.0501	-29.37906	0.5	-0.5	0.5	-0.5
13.80719	-21.42906	144.4899	16.82972	42.33305	-63.05859	-30.63692	-20.90399	-81.43128	-0.5	0.5	0.5	-0.5
3.910567	136.9332	28.99478	-17.06385	-88.05999	-62.60149	13.15329	-48.87322	33.60671	0.5	-0.5	0.5	-0.5
-92.20624	-73.26289	-83.48381	9.371243	27.0972	68.65635	82.835	46.16569	14.82746	0.5	-0.5	0.5	-0.5
-50.5512	-1.551365	-129.2052	61.75818	4.959274	70.03957	-11.20698	-3.407909	59.16561	0.5	-0.5	0.5	-0.5
5.5754	108.4506	-10.49466	-12.60392	5.38447	-4.252037	7.028519	-113.8351	14.7467	0.5	-0.5	0.5	-0.5
17.3461	148.0529	-31.30423	-21.48071	-56.08715	32.02859	4.13461	-91.96572	-0.7243642	0.5	-0.5	0.5	-0.5
-8.528727	-56.62969	29.90736	-21.2876	33.07144	-10.05163	29.81632	23.55825	-19.85573	-0.5	0.5	0.5	-0.5
41.1792	9.90628	46.44188	-21.29513	-31.07369	-0.04969638	-19.88407	21.16741	-46.39218	0.5	-0.5	0.5	-0.5
27.5395	-82.80433	-8.752564	-57.84378	37.91291	46.13412	30.30428	44.89142	-37.38155	-0.5	0.5	-0.5	0.5
11.56908	-13.16769	-151.6675	-3.409642	-32.25975	79.51037	-8.15944	45.42744	72.15716	0.5	-0.5	-0.5	0.5
-7.666929	47.34601	115.8734	-42.13513	-28.83352	-106.1097	49.80206	-18.51249	-9.763692	0.5	-0.5	0.5	-0.5
-25.24097	-66.54012	44.58338	20.21228	82.90216	41.83077	5.028693	-16.36204	-86.41415	-0.5	0.5	-0.5	0.5
88.68546	1.23924	97.73003	-27.72345	38.20342	-21.91292	-60.96201	-39.44266	-75.81711	0.5	-0.5	-0.5	0.5
31.51239	21.06139	154.026	-8.56637	-21.07926	-113.0705	-22.94602	0.01787848	-40.95543	-0.5	0.5	0.5	-0.5
47.62172	4.536653	114.2062	-40.84519	15.44856	-71.43652	-6.776527	-19.98521	-42.76968	0.5	-0.5	0.5	-0.5
37.73856	60.41128	19.09648	-49.25942	-46.83347	-35.39945	11.52086	-13.57782	16.30297	-0.5	0.5	-0.5	0.5
-48.23888	-13.43436	-131.9568	15.91518	8.845056	52.4489	32.3237	4.589302	79.50793	-0.5	0.5	-0.5	0.5
114.4429	4.009272	-21.36081	-120.2296	-2.93464	19.87284	5.786709	-1.074632	1.487979	0.5	-0.5	-0.5	0.5
-98.52119	20.36653	29.46058	53.01694	22.38779	-15.29922	45.50425	-42.75431	-14.16136	0.5	-0.5	0.5	-0.5
64.14866	48.52292	38.38195	-55.68921	-10.59845	4.972025	-8.459451	-37.92448	-43.35398	-0.5	0.5	0.5	-0.5
28.57022	-8.380424	80.00713	5.348998	-24.51285	35.97151	-33.91922	32.89327	-115.9786	0.5	-0.5	0.5	-0.5
-90.0313	-75.93892	-106.2507	36.51965	61.71954	59.25721	53.51165	14.21938	46.99348	0.5	-0.5	0.5	-0.5
-57.58269	-86.96504	-119.028	30.80133	45.69496	41.60053	26.78135	41.27008	77.42751	0.5	-0.5	0.5	-0.5
-115.7708	-47.71055	55.1092	101.1475	8.291446	-49.22042	14.62326	39.4191	-5.888777	0.5	-0.5	0.5	-0.5
56.18567	-44.16926	-149.0871	-28.08865	13.21726	78.27119	-28.09702	30.952	70.81595	0.5	-0.5	0.5	-0.5
-39.66999	79.46302	27.13245	4.941847	-61.21691	18.23526	34.72814	-18.24611	-45.36771	-0.5	0.5	0.5	-0.5
20.34628	-12.38316	113.7559	25.25898	27.96559	-93.37463	-45.60525	-15.58243	-20.38125	0.5	-0.5	0.5	-0.5
-97.97433	12.02889	-91.64565	23.6994	-15.94084	66.10206	74.27493	3.911951	25.54359	-0.5	0.5	-0.5	0.5
-44.37306	-10.83945	89.92124	44.60121	45.4351	6.30819	-0.2281485	-34.59565	-96.22943	0.5	-0.5	-0.5	0.5
-25.57038	130.7697	-43.98762	15.18877	-53.07643	29.85504	10.38161	-77.69326	14.13259	0.5	-0.5	0.5	-0.5
-3.266351	-141.1313	-21.02962	-29.80639	85.69752	39.72813	33.07274	55.43382	-18.69851	-0.5	0.5	-0.5	0.5
-17.89246	-40.88792	129.1295	29.47285	-1.004867	-26.70214	-11.58039	41.89278	-102.4273	0.5	-0.5	-0.5	0.5
34.05329	-43.97568	33.23145	70.56696	24.53515	-30.87282	-104.6203	19.44052	-2.358631	-0.5	0.5	0.5	-0.5
15.93849	35.06886	-15.7161	30.09683	11.10341	-72.03432	-46.03532	-46.17227	87.75042	0.5	-0.5	0.5	-0.5
-138.6621	26.87943	-31.63473	47.31838	11.04631	-22.28568	91.34375	-37.92575	53.92041	-0.5	0.5	-0.5	0.5
-103.2301	17.48269	62.67304	36.09481	1.832145	-43.55886	67.13532	-19.31483	-19.11419	-0.5	0.5	-0.5	0.5
73.78529	-90.75879	15.95238	22.66116	60.22031	14.14625	-96.44645	30.53848	-30.09864	0.5	-0.5	-0.5	0.5
80.2977	-48.5052	53.39812	-64.95051	19.82114	9.793948	-15.34719	28.68406	-63.19207	0.5	-0.5	0.5	-0.5
-2.389131	-62.20207	68.58774	-14.42019	42.56036	-19.00877	16.80932	19.64172	-49.57898	-0.5	0.5	0.5	-0.5
8.292129	41.05679	-13.38907	-20.69783	-48.97914	23.57053	12.4057	7.922349	-10.18146	0.5	-0.5	0.5	-0.5
-12.53595	37.78449	16.7304	-10.86733	-34.00914	1.702805	23.40328	-3.775356	-18.43321	0.5	-0.5	0.5	-0.5
8.306137	15.01829	57.96429	15.33808	-45.73442	-27.62669	-23.64422	30.71613	-30.3376	0.5	-0.5	0.5	-0.5
-101.541	114.6384	-21.66112	68.28134	-45.98839	47.81168	33.25967	-68.65001	-26.15056	0.5	-0.5	0.5	-0.5
14.11756	119.7312	-10.54897	-13.76627	-77.72695	34.18003	-0.3512855	-42.00428	-23.63106	0.5	-0.5	0.5	-0.5
-5.187382	38.70343	1.143054	-22.76175	-13.83563	16.52792	27.94913	-24.8678	-17.67098	-0.5	0.5	0.5	-0.5
102.3342	-33.49292	-54.74588	-84.16322	60.10651	-14.32757	-18.17097	-26.61359	69.07345	0.5	-0.5	0.5	-0.5
67.59859	-13.02027	-5.4627	-40.33624	21.67167	-5.666313	-27.26235	-8.651395	11.12901	-0.5	0.5	-0.5	0.5
-42.72481	10.61749	-148.4806	-6.820147	-0.0133165	103.0214	49.54496	-10.60417	45.45922	0.5	-0.5	-0.5	0.5
-6.96714	48.21911	82.03636	33.30157	-67.00627	-56.03644	-26.33443	18.78716	-25.99992	0.5	-0.5	0.5	-0.5
21.08158	3.574281	-12.98348	-48.47861	-76.75294	-28.95585	27.39703	73.17866	41.93933	-0.5	0.5	-0.5	0.5
-40.54027	-105.3743	-8.036809	-30.84565	81.56782	-2.037055	71.38592	23.80652	10.07386	0.5	-0.5	-0.5	0.5
-76.57566	-16.33878	-3.325147	-36.01915	-17.73616	21.11873	112.5948	34.07494	-17.79358	-0.5	0.5	0.5	-0.5
-96.49823	73.12464	43.32236	90.6921	-18.50025	-32.10661	5.806128	-54.62438	-11.21575	0.5	-0.5	0.5	-0.5
-93.38913	-45.46369	31.26755	72.89671	43.61675	5.691567	20.49242	1.846939	-36.95912	-0.5	0.5	-0.5	0.5
27.01031	16.93313	26.32679	-44.70597	-14.80107	-100.7789	17.69567	-2.13206	74.45215	-0.5	0.5	-0.5	0.5
-2.698166	-45.36005	-10.42381	-21.9335	15.93789	35.11624	24.63167	29.42216	-24.69243	0.5	-0.5	-0.5	0.5
-40.18321	40.06556	18.65187	41.63756	-36.34157	-11.98781	-1.454353	-3.723996	-6.664058	0.5	-0.5	0.5	-0.5
-42.55987	-57.70366	-93.69442	49.6451	51.58476	-2.115498	-7.085234	6.118895	95.80992	-0.5	0.5	0.5	-0.5
-46.6814	-7.871515	-52.97423	12.16802	-5.937372	25.37616	34.51339	13.80889	27.59807	0.5	-0.5	0.5	-0.5
135.1481	-35.24561	-9.424262	-105.1971	47.21071	-17.62548	-29.951	-11.96509	27.04975	0.5	-0.5	0.5	-0.5
60.69287	9.948511	34.00343	-21.70452	10.58133	-48.64829	-38.98835	-20.52984	14.64486	0.5	-0.5	0.5	-0.5
-35.37203	55.94953	-114.2283	-8.86358	-52.29974	57.32881	44.23561	-3.649787	56.89946	0.5	-0.5	0.5	-0.5
-121.3096	-19.531	-14.49214	68.17897	-37.93875	12.094	53.13062	57.46975	2.398135	0.5	-0.5	0.5	-0.5
133.0484	59.56045	5.645846	-79.4009	14.96794	20.19995	-53.64747	-74.52838	-25.8458	-0.5	0.5	0.5	-0.5
