nosym
-28	28	29
-6	6	7
-150	100	126
0.00401613	-0.0760983	-0.025998	
0.00422104	-0.0845362	-0.0288132	
0.00444329	-0.0940442	-0.0320691	
0.00467379	-0.104767	-0.0358403	
0.00488843	-0.116881	-0.0402211	
0.00507795	-0.130599	-0.045337	
0.00524748	-0.146164	-0.0513195	
0.00539179	-0.163862	-0.0583382	
0.00548063	-0.184034	-0.0665693	
0.00547336	-0.207095	-0.0762325	
0.00533397	-0.233494	-0.0875588	
0.00503048	-0.263751	-0.100855	
0.00449623	-0.298545	-0.116481	
0.00364212	-0.338631	-0.134794	
0.00237689	-0.384926	-0.156117	
0.000666468	-0.438407	-0.180833	
-0.00145889	-0.500345	-0.209432	
-0.00396124	-0.57234	-0.24238	
-0.00672758	-0.656801	-0.280222	
-0.00958739	-0.758034	-0.322722	
-0.0122824	-0.883893	-0.366629	
-0.0142335	-1.04738	-0.396244	
-0.0134849	-1.2454	-0.361349	
-0.00900817	-1.38262	-0.229154	
-0.00493635	-1.40946	-0.112606	
-0.00286737	-1.40207	-0.052523	
-0.00192555	-1.39396	-0.0241876	
-0.0014983	-1.38956	-0.00938792	
-0.00136912	-1.38831	0.000349311	
-0.00145213	-1.38984	0.0102829	
-0.00179541	-1.39457	0.0258294	
-0.00260642	-1.4029	0.0561099	
-0.00438866	-1.40941	0.119926	
-0.00771565	-1.37612	0.241138	
-0.0110326	-1.2284	0.366921	
-0.0115401	-1.03207	0.391883	
-0.0102397	-0.874004	0.358689	
-0.00847141	-0.752617	0.314226	
-0.00657105	-0.65487	0.2724	
-0.0046436	-0.573086	0.235806	
-0.0027705	-0.503111	0.204353	
-0.000969944	-0.442559	0.177354	
0.000661354	-0.38985	0.154118	
0.00206867	-0.343874	0.134055	
0.0031888	-0.30369	0.11666	
0.00402072	-0.268605	0.101577	
0.00458854	-0.237932	0.0885794	
0.00491507	-0.211067	0.0773734	
0.00506358	-0.187553	0.0677121	
0.00510058	-0.166959	0.0594349	
0.00505401	-0.14888	0.0523557	
0.00494783	-0.13295	0.0462885	
0.0047943	-0.118909	0.0410731	
0.00460868	-0.106529	0.0365826	
0.00440728	-0.0955836	0.0327227	
0.00421064	-0.08588	0.0293904	
0.00401634	-0.077276	0.0265072	
0.0038242	-0.0696306	0.0240109	
0.00363056	-0.0628181	0.0218362	
0.0034453	-0.0567475	0.0199317	
0.00326953	-0.0513289	0.0182585	
0.00310041	-0.0464902	0.0167797	
0.00293971	-0.0421682	0.0154719	
0.00278685	-0.0382971	0.0143136	
0.00264077	-0.0348217	0.0132807	
0.00250122	-0.0317002	0.012351	
0.00236766	-0.0288978	0.0115133	
0.00224223	-0.0263765	0.010758	
0.00212372	-0.024106	0.0100742	
0.00201109	-0.0220561	0.00945227	
0.0019037	-0.0202023	0.0088817	
0.0018018	-0.0185287	0.00835741	
0.00170692	-0.0170119	0.00787727	
0.00161469	-0.0156031	0.00740007	
0.00154815	-0.0143688	0.00702814	
0.00143885	-0.0132659	0.00662693	
0.00138206	-0.0122217	0.00627077	
0.00131295	-0.0112959	0.0059532	
0.00122909	-0.0104638	0.00568406	
0.000288048	-0.002081	-0.00104891	
0.000303144	-0.00219761	-0.00108034	
0.000318827	-0.00231734	-0.00109921	
0.000334511	-0.00243708	-0.00111807	
0.000349603	-0.00255863	-0.00113752	
0.000363457	-0.00273796	-0.00117265	
0.000372648	-0.00292047	-0.00120759	
0.000390992	-0.00309641	-0.00123866	
0.000400616	-0.00331235	-0.00124154	
0.000405605	-0.00353571	-0.00123457	
0.000408238	-0.0037599	-0.00123116	
0.000423924	-0.00399003	-0.00123998	
0.000441418	-0.00422886	-0.00126997	
0.000462028	-0.00450867	-0.00129143	
0.000485123	-0.00482333	-0.00130425	
0.000519499	-0.00513845	-0.00131655	
0.000558447	-0.00547808	-0.00129562	
0.000578668	-0.00580799	-0.00126282	
0.000574723	-0.00623996	-0.00118357	
0.000577856	-0.00670054	-0.00122348	
0.000603815	-0.00715299	-0.00119748	
0.000615267	-0.00767449	-0.00113072	
0.000645543	-0.00822654	-0.00105251	
0.000668088	-0.00882268	-0.000959016	
0.000663982	-0.00949686	-0.000880864	
0.000688182	-0.0102538	-0.000681514	
0.000683166	-0.0109853	-0.000569735	
0.000707898	-0.0118452	-0.000402438	
0.000733384	-0.0127881	-0.000213003	
0.000723321	-0.0138281	8.54831e-05	
0.00073329	-0.0149378	0.00035291	
0.00073666	-0.0162178	0.000724518	
0.000733541	-0.0175953	0.00113094	
0.000725863	-0.0191145	0.00160318	
0.00071217	-0.020794	0.00215005	
0.000691436	-0.0226537	0.00278281	
0.000663475	-0.0247169	0.00351125	
0.000626413	-0.0270088	0.0043504	
0.000579243	-0.0295626	0.00531416	
0.000519948	-0.032408	0.00641839	
0.000448166	-0.0355909	0.00768407	
0.00036202	-0.0391524	0.00912875	
0.000259896	-0.0431452	0.0107807	
0.000139226	-0.0476303	0.0126614	
-4.07533e-07	-0.052675	0.0148047	
-0.000159953	-0.0583578	0.0172422	
-0.000343759	-0.06477	0.0200134	
-0.000551824	-0.0720125	0.0231674	
-0.000784902	-0.0802057	0.0267525	
-0.00104112	-0.0894864	0.0308335	
-0.00132335	-0.100011	0.0354822	
-0.00162455	-0.111968	0.0407888	
-0.00194243	-0.125565	0.0468565	
-0.00226515	-0.141061	0.0538199	
-0.0025815	-0.158734	0.0618264	
-0.00286594	-0.178955	0.071061	
-0.00308848	-0.202116	0.0817344	
-0.00320413	-0.228708	0.0941081	
-0.00312887	-0.25932	0.108474	
-0.0027677	-0.294621	0.125149	
-0.00201428	-0.335418	0.144431	
-0.000740788	-0.382607	0.166599	
0.00112184	-0.437127	0.192007	
0.00357079	-0.50024	0.221097	
0.00646744	-0.573637	0.254284	
0.0095929	-0.659728	0.292	
0.0127593	-0.762777	0.333943	
0.0156825	-0.890884	0.376726	
0.0176825	-1.05695	0.404045	
0.0166459	-1.25624	0.363682	
0.0112232	-1.38904	0.227915	
0.00622845	-1.41238	0.112053	
0.00371389	-1.40434	0.0527445	
0.00255256	-1.39592	0.0243967	
0.00204909	-1.39135	0.00952503	
0.00189372	-1.39004	-0.000388294	
0.00200225	-1.39163	-0.0105082	
0.00242301	-1.39654	-0.0262182	
0.00341478	-1.40524	-0.0565318	
0.0055191	-1.41243	-0.119872	
0.00943361	-1.38133	-0.241136	
0.013537	-1.23717	-0.370175	
0.0144869	-1.03969	-0.399227	
0.0135012	-0.879766	-0.367952	
0.0118473	-0.756752	-0.324545	
0.00991737	-0.657647	-0.283312	
0.00786939	-0.574555	-0.247051	
0.00576162	-0.503375	-0.215673	
0.00370669	-0.441713	-0.188469	
0.0018221	-0.388014	-0.164762	
0.000220636	-0.341172	-0.143998	
-0.00100224	-0.300279	-0.125753	
-0.00182328	-0.264553	-0.109717	
-0.00228553	-0.233397	-0.0956125	
-0.00246548	-0.206227	-0.0832836	
-0.0024458	-0.182536	-0.0725398	
-0.00230078	-0.161845	-0.0631828	
-0.00207719	-0.143748	-0.0550293	
-0.001815	-0.127895	-0.0479243	
-0.0015388	-0.113974	-0.0417231	
-0.00126638	-0.101745	-0.0362946	
-0.00100189	-0.090984	-0.0315302	
-0.000758637	-0.0814996	-0.0273519	
-0.000534949	-0.0731279	-0.0236828	
-0.000333022	-0.0657329	-0.0204571	
-0.000153999	-0.0591877	-0.0176194	
3.99605e-06	-0.0533889	-0.0151241	
0.000141459	-0.0482442	-0.0129339	
0.000261348	-0.0436718	-0.0110107	
0.000363124	-0.0396039	-0.00932293	
0.00044951	-0.0359771	-0.00784517	
0.000521533	-0.0327382	-0.00655246	
0.000580286	-0.0298414	-0.00542432	
0.00062773	-0.0272458	-0.0044399	
0.000665494	-0.0249152	-0.00358318	
0.000693986	-0.02282	-0.00283843	
0.000714634	-0.0209324	-0.00219245	
0.000728826	-0.0192285	-0.0016341	
0.000737313	-0.0176885	-0.00115232	
0.000740618	-0.0162937	-0.000738187	
0.000738838	-0.0150028	-0.000377554	
0.000732653	-0.0138775	-8.69914e-05	
0.000725751	-0.0128211	0.000172384	
0.000720493	-0.0118892	0.000404485	
0.000703647	-0.0109959	0.000580911	
0.00068808	-0.0102076	0.000748587	
0.000299916	-0.00208697	-0.00116349	
0.000314725	-0.00220207	-0.00120104	
0.000330283	-0.00232113	-0.0012226	
0.000346331	-0.00244091	-0.00124491	
0.000366467	-0.00255856	-0.00129239	
0.000380991	-0.00273521	-0.0013315	
0.000394749	-0.00291398	-0.00136292	
0.000410239	-0.00308998	-0.0014099	
0.000423884	-0.00329014	-0.00145745	
0.000430205	-0.0035138	-0.00145282	
0.00044508	-0.00373541	-0.00146101	
0.000458417	-0.00400788	-0.00152777	
0.000474928	-0.00424254	-0.00155914	
0.000502467	-0.00452353	-0.00160276	
0.000530412	-0.00483152	-0.00163433	
0.000572765	-0.00516733	-0.00164453	
0.000624686	-0.0055037	-0.00164817	
0.000626462	-0.00586737	-0.00165382	
0.00060808	-0.00628206	-0.00166681	
0.000662958	-0.0067736	-0.00165261	
0.000688402	-0.00723885	-0.00167624	
0.000693288	-0.00776208	-0.00167097	
0.000720843	-0.00832782	-0.00160969	
0.00074556	-0.00895872	-0.00161144	
0.000755781	-0.00963764	-0.00156555	
0.000773291	-0.0103615	-0.00147752	
0.00079738	-0.0111969	-0.00141619	
0.000839093	-0.0120903	-0.00130708	
0.000832588	-0.0130296	-0.00118666	
0.0008825	-0.0141251	-0.0010209	
0.00089769	-0.0152802	-0.00084411	
0.000916807	-0.0166041	-0.000612909	
0.000930733	-0.018035	-0.000344243	
0.000941516	-0.0196149	-2.7097e-05	
0.000948516	-0.0213629	0.000345966	
0.00095065	-0.0233001	0.000781814	
0.00094766	-0.025451	0.0012891	
0.000938385	-0.0278417	0.00187803	
0.000921408	-0.030505	0.00255794	
0.000896546	-0.0334771	0.00334193	
0.000861463	-0.0367989	0.00424253	
0.000816815	-0.0405175	0.00527382	
0.000759286	-0.0446864	0.00645364	
0.000688978	-0.0493687	0.00779972	
0.000604152	-0.0546352	0.00933126	
0.00050343	-0.060567	0.0110713	
0.000386134	-0.0672592	0.0130472	
0.00025	-0.0748226	0.0152921	
9.49438e-05	-0.0833753	0.0178356	
-7.82382e-05	-0.0930667	0.0207261	
-0.00027081	-0.104068	0.0240058	
-0.000480395	-0.116567	0.0277384	
-0.00070177	-0.130799	0.0319946	
-0.000931814	-0.147036	0.0368615	
-0.00115631	-0.165582	0.0424357	
-0.0013617	-0.186828	0.048851	
-0.00152422	-0.211205	0.0562432	
-0.00160954	-0.239237	0.0647791	
-0.00156936	-0.271553	0.0746624	
-0.00133188	-0.308867	0.0860812	
-0.000820442	-0.35201	0.0992491	
5.36692e-05	-0.401911	0.11435	
0.00132761	-0.459631	0.131576	
0.00298452	-0.526367	0.151098	
0.00490734	-0.603635	0.172921	
0.00693659	-0.693134	0.196626	
0.00885302	-0.797204	0.220569	
0.0103574	-0.917815	0.239671	
0.0109394	-1.05332	0.242487	
0.0100125	-1.18821	0.21331	
0.00761201	-1.29026	0.153444	
0.00507119	-1.34457	0.0923362	
0.00327626	-1.3674	0.0498608	
0.00225394	-1.37631	0.0247641	
0.0017633	-1.37965	0.00997702	
0.00160533	-1.38048	-0.000420036	
0.00171132	-1.37949	-0.011002	
0.00211926	-1.37581	-0.0264663	
0.00297863	-1.3661	-0.0528789	
0.00446888	-1.34121	-0.0970201	
0.00650352	-1.28285	-0.158933	
0.00842115	-1.17692	-0.21607	
0.00933866	-1.04166	-0.240954	
0.00918322	-0.908787	-0.235215	
0.00838954	-0.791618	-0.21507	
0.00727545	-0.690857	-0.191226	
0.00596904	-0.604092	-0.168248	
0.00457808	-0.529012	-0.147517	
0.00318084	-0.463791	-0.129217	
0.00188207	-0.406976	-0.113116	
0.000773417	-0.357452	-0.0989487	
-8.09705e-05	-0.314282	-0.0864598	
-0.000648867	-0.276664	-0.075442	
-0.00096537	-0.243896	-0.0657554	
-0.00108215	-0.215361	-0.0572648	
-0.00106258	-0.190488	-0.0498391	
-0.00095591	-0.168785	-0.0433575	
-0.000797148	-0.149822	-0.0376849	
-0.000611975	-0.133222	-0.0327235	
-0.000418504	-0.118668	-0.0283763	
-0.000230144	-0.105886	-0.0245546	
-4.99629e-05	-0.0946406	-0.0211978	
0.000116527	-0.0847359	-0.0182422	
0.000265412	-0.0759974	-0.0156374	
0.000397308	-0.0682767	-0.0133445	
0.000512609	-0.0614436	-0.0113214	
0.000611478	-0.0553908	-0.00954117	
0.000695846	-0.0500181	-0.00797508	
0.000765309	-0.0452453	-0.00660089	
0.000821991	-0.0409959	-0.00539569	
0.000867256	-0.0372085	-0.0043416	
0.000901535	-0.0338268	-0.00342243	
0.000926615	-0.030803	-0.0026215	
0.000943584	-0.0280942	-0.00192631	
0.000953005	-0.0256636	-0.00132504	
0.000956465	-0.0234794	-0.000806684	
0.00095449	-0.021512	-0.000361386	
0.000947754	-0.0197385	1.86995e-05	
0.000937177	-0.0181359	0.000342909	
0.000923235	-0.0166859	0.000616638	
0.00090108	-0.015332	0.0008567	
0.000883449	-0.0141768	0.00103277	
0.000852807	-0.0131098	0.00119504	
0.000844771	-0.0121028	0.00131795	
0.000836855	-0.0112272	0.00142814	
0.000798846	-0.0103807	0.00154475	
0.000314462	-0.00207657	-0.00128303	
0.000327435	-0.00220279	-0.00131756	
0.000342751	-0.00232425	-0.00135181	
0.000363109	-0.00244161	-0.00139945	
0.000383246	-0.00255926	-0.00144693	
0.000397704	-0.00273312	-0.00149099	
0.000412315	-0.00291032	-0.00152572	
0.000425876	-0.00308624	-0.00157166	
0.00044427	-0.0032753	-0.00164646	
0.000453934	-0.00347483	-0.00168689	
0.000481243	-0.00369281	-0.00170535	
0.000500411	-0.00401151	-0.00181501	
0.000508174	-0.00425509	-0.00184868	
0.000537899	-0.00454527	-0.00189473	
0.000579632	-0.00486438	-0.00193476	
0.000626821	-0.00519372	-0.00196943	
0.000664412	-0.00553287	-0.00200172	
0.000657891	-0.00590725	-0.00204496	
0.000672679	-0.0063139	-0.00212106	
0.000750457	-0.00680334	-0.00215119	
0.000779865	-0.0072943	-0.00216223	
0.000773866	-0.00781113	-0.002207	
0.000798162	-0.00839759	-0.00222501	
0.000827961	-0.00902645	-0.00226405	
0.000853883	-0.00973716	-0.00228832	
0.000888823	-0.0104819	-0.0022601	
0.000935489	-0.0113374	-0.00229899	
0.000975569	-0.0122064	-0.00226877	
0.00100279	-0.0132286	-0.00225706	
0.0010372	-0.0143363	-0.00216022	
0.0010677	-0.0155085	-0.00209591	
0.00110232	-0.0168749	-0.00199399	
0.00113374	-0.0183447	-0.00186891	
0.00116401	-0.0199693	-0.00171278	
0.00119226	-0.0217672	-0.00152083	
0.00121828	-0.0237602	-0.00128924	
0.0012413	-0.0259735	-0.00101183	
0.00126076	-0.0284349	-0.000683381	
0.00127584	-0.0311767	-0.000297737	
0.00128565	-0.0342361	0.00015346	
0.00128993	-0.0376549	0.000675824	
0.00128762	-0.0414817	0.00127836	
0.00127746	-0.0457715	0.00197093	
0.00125857	-0.0505866	0.00276106	
0.00123037	-0.0560007	0.00366254	
0.00119166	-0.0620974	0.00468081	
0.00114152	-0.0689733	0.00583368	
0.00107985	-0.0767378	0.00713825	
0.00100598	-0.0855228	0.00860429	
0.000916804	-0.0954731	0.0102562	
0.000816672	-0.106767	0.0121168	
0.000702247	-0.119606	0.0142124	
0.000577635	-0.13423	0.0165771	
0.000445103	-0.150917	0.0192546	
0.000309468	-0.169997	0.0222908	
0.000178132	-0.191861	0.0257447	
6.89042e-05	-0.21697	0.0296815	
-7.48923e-06	-0.245866	0.0341873	
-1.88107e-05	-0.279206	0.0393679	
6.39822e-05	-0.317714	0.0452794	
0.000287748	-0.362248	0.0520511	
0.000691416	-0.413776	0.0597594	
0.00129783	-0.473342	0.0684705	
0.00209195	-0.542084	0.0782286	
0.00300902	-0.621173	0.0889284	
0.00395136	-0.711635	0.100111	
0.00480001	-0.813979	0.110564	
0.00539782	-0.926854	0.1174	
0.00551921	-1.04485	0.115833	
0.00502015	-1.15619	0.101688	
0.00399862	-1.24611	0.0769161	
0.00287548	-1.30695	0.0503241	
0.00196708	-1.34255	0.0292232	
0.00139781	-1.36132	0.015235	
0.00110174	-1.37006	0.00630482	
0.000999609	-1.37244	-0.000263065	
0.00106612	-1.36957	-0.00692031	
0.00131196	-1.36014	-0.0162114	
0.00178326	-1.34016	-0.0307735	
0.00253655	-1.30265	-0.0523826	
0.00343503	-1.2394	-0.0790197	
0.00432531	-1.14751	-0.102811	
0.00481781	-1.03589	-0.115293	
0.00488762	-0.919404	-0.115544	
0.0046243	-0.809004	-0.10809	
0.00415864	-0.709422	-0.0975737	
0.00358021	-0.621519	-0.0866866	
0.00293081	-0.544551	-0.0764947	
0.00227316	-0.477316	-0.0673237	
0.00165124	-0.418682	-0.0591714	
0.00111818	-0.367556	-0.0519218	
0.000720524	-0.323016	-0.0454857	
0.000460099	-0.284248	-0.0397687	
0.00033085	-0.250505	-0.0346991	
0.000297912	-0.221138	-0.0302185	
0.000334484	-0.195562	-0.0262658	
0.000414574	-0.173248	-0.0227746	
0.000514966	-0.153762	-0.0196918	
0.000626005	-0.136707	-0.0169639	
0.000736605	-0.121763	-0.0145501	
0.00084207	-0.10864	-0.0124048	
0.000937255	-0.0970966	-0.0105017	
0.00102112	-0.0869271	-0.0088104	
0.00109487	-0.077953	-0.00730896	
0.00115498	-0.0700248	-0.00597872	
0.00120395	-0.0630032	-0.00479853	
0.00124193	-0.0567829	-0.00375777	
0.00126951	-0.0512599	-0.00283799	
0.0012878	-0.0463504	-0.0020312	
0.00129739	-0.0419787	-0.00132461	
0.0012999	-0.0380807	-0.000709771	
0.00129537	-0.0346003	-0.000175956	
0.00128522	-0.0314868	0.000283752	
0.00127	-0.0286981	0.000678085	
0.00125056	-0.0261955	0.0010138	
0.00122769	-0.0239473	0.00129651	
0.00120166	-0.0219234	0.00153361	
0.00117326	-0.0200989	0.00172909	
0.00114291	-0.0184511	0.00188854	
0.00111117	-0.0169612	0.00201649	
0.00107902	-0.0155878	0.00211747	
0.00104412	-0.0143924	0.00218426	
0.00100839	-0.0132703	0.00224092	
0.000969533	-0.0122554	0.002313	
0.000942478	-0.0113168	0.00229949	
0.000917806	-0.0104816	0.00233284	
0.000333236	-0.00204482	-0.00139461	
0.000346009	-0.00217195	-0.00142988	
0.000362313	-0.00230553	-0.00149362	
0.000379888	-0.0024423	-0.00155399	
0.000400024	-0.00255995	-0.00160146	
0.000414416	-0.00273104	-0.00165047	
0.000428504	-0.00290759	-0.00169045	
0.000442022	-0.00308343	-0.00173615	
0.000461454	-0.00327009	-0.00181371	
0.000480536	-0.00345542	-0.00187928	
0.000517405	-0.0036502	-0.00194969	
0.000546329	-0.00392642	-0.00204924	
0.000547999	-0.00426756	-0.00213617	
0.000577591	-0.00457292	-0.00218414	
0.000648012	-0.00488755	-0.00224166	
0.000697936	-0.00519016	-0.00230314	
0.000704492	-0.00552287	-0.00235917	
0.00070044	-0.00592294	-0.00243918	
0.000752247	-0.00635384	-0.0025312	
0.000787933	-0.00680084	-0.00257681	
0.000824843	-0.00728436	-0.00267354	
0.000849013	-0.00782669	-0.00273837	
0.000886013	-0.00842425	-0.00285583	
0.000908754	-0.0090589	-0.00293268	
0.000975018	-0.00973965	-0.00301254	
0.00102047	-0.0105206	-0.00305931	
0.00105241	-0.0113558	-0.00317349	
0.00110468	-0.0123361	-0.00321568	
0.00115266	-0.0133285	-0.00328107	
0.00119174	-0.0144474	-0.00331839	
0.00124461	-0.0156434	-0.0033723	
0.00129144	-0.0170262	-0.00340498	
0.00134107	-0.0185206	-0.00342747	
0.00139127	-0.0201724	-0.0034367	
0.00144146	-0.0220008	-0.00343056	
0.00149171	-0.0240278	-0.00340769	
0.00154179	-0.0262783	-0.00336606	
0.00159088	-0.0287805	-0.0033036	
0.00163872	-0.0315677	-0.00321819	
0.00168493	-0.0346762	-0.00310787	
0.00172894	-0.0381501	-0.00297015	
0.00177016	-0.042034	-0.00280492	
0.00180834	-0.0463869	-0.00260844	
0.00184231	-0.0512697	-0.00238149	
0.00187171	-0.0567574	-0.00212372	
0.00189724	-0.0629295	-0.00183575	
0.00191661	-0.0698875	-0.00151722	
0.00192968	-0.0777386	-0.00116985	
0.00193768	-0.0866219	-0.000797805	
0.00193629	-0.0966727	-0.000403009	
0.00192919	-0.108077	1.16629e-05	
0.00190984	-0.12104	0.000441077	
0.00188363	-0.135792	0.000881694	
0.00184724	-0.152631	0.00132406	
0.0017993	-0.171887	0.00176585	
0.00174344	-0.193948	0.00219931	
0.00168075	-0.219289	0.00260676	
0.00160738	-0.248457	0.00298879	
0.00152966	-0.282096	0.00334741	
0.00144315	-0.320964	0.00363589	
0.00135047	-0.365912	0.00387363	
0.0012559	-0.417925	0.00403315	
0.00115241	-0.478048	0.00411791	
0.00104793	-0.547355	0.00413529	
0.000946717	-0.626909	0.0040651	
0.000839515	-0.717427	0.00391031	
0.000737589	-0.818787	0.00367162	
0.000639625	-0.928717	0.00335061	
0.000550788	-1.04128	0.00295424	
0.000475712	-1.14634	0.00248762	
0.000396636	-1.23289	0.00201943	
0.000328773	-1.29483	0.00149231	
0.000272154	-1.33378	0.00105724	
0.000233324	-1.35565	0.000673692	
0.000211996	-1.36623	0.000325987	
0.000199829	-1.36917	-1.88114e-05	
0.000204754	-1.36564	-0.000335213	
0.000223673	-1.35422	-0.000693129	
0.000255453	-1.33112	-0.00107678	
0.000309755	-1.29042	-0.00155381	
0.000364546	-1.22641	-0.00204167	
0.000445561	-1.13841	-0.00253923	
0.000523003	-1.03313	-0.0030216	
0.000613523	-0.921782	-0.00342294	
0.000712595	-0.814074	-0.00375763	
0.00082015	-0.715291	-0.00398681	
0.000929019	-0.627238	-0.0041475	
0.00103654	-0.549767	-0.00421778	
0.00114619	-0.481977	-0.00419014	
0.00125058	-0.422789	-0.00408679	
0.00135348	-0.371186	-0.00392529	
0.00144615	-0.326224	-0.00369532	
0.00153394	-0.287108	-0.00340429	
0.00161441	-0.253076	-0.0030645	
0.00168754	-0.223458	-0.00267941	
0.00175	-0.197655	-0.0022625	
0.00180497	-0.17516	-0.00182636	
0.00185257	-0.155512	-0.00137399	
0.00189091	-0.138303	-0.000917887	
0.00191726	-0.123224	-0.00046879	
0.00193714	-0.109974	-3.17534e-05	
0.00194578	-0.0983205	0.000390477	
0.00194908	-0.0880487	0.000794524	
0.00194316	-0.0789767	0.00117573	
0.0019312	-0.0709567	0.00152895	
0.00191263	-0.0638532	0.00185215	
0.0018873	-0.0575531	0.00214506	
0.00185724	-0.0519551	0.00240639	
0.00182296	-0.0469772	0.00263674	
0.00178456	-0.0425413	0.00283501	
0.00174314	-0.0385838	0.00300381	
0.00169901	-0.0350482	0.00314297	
0.00165248	-0.0318851	0.0032556	
0.00160437	-0.02905	0.00334256	
0.001555	-0.0265061	0.00340617	
0.00150483	-0.0242191	0.00344821	
0.00145438	-0.0221609	0.00347198	
0.00140352	-0.020305	0.00347797	
0.00135303	-0.0186293	0.00346882	
0.00130291	-0.0171147	0.00344606	
0.00125227	-0.0157113	0.00340754	
0.00120091	-0.0145036	0.00336306	
0.0011441	-0.013358	0.00332636	
0.0010971	-0.0123288	0.00324458	
0.00105606	-0.0114156	0.00319811	
0.00102969	-0.0105397	0.00310788	
0.00035201	-0.00201308	-0.00150618	
0.000365699	-0.00213979	-0.00155457	
0.000383163	-0.002276	-0.00162626	
0.000400626	-0.00241221	-0.00169796	
0.000417106	-0.00255818	-0.00175602	
0.000431166	-0.00272888	-0.00180954	
0.000451784	-0.00290293	-0.00187151	
0.000473001	-0.00307667	-0.00193495	
0.000492604	-0.00325972	-0.00200766	
0.000518683	-0.0034331	-0.00208328	
0.0005484	-0.00363578	-0.00217643	
0.000582475	-0.00385055	-0.00228633	
0.000600035	-0.0042346	-0.00241524	
0.000653289	-0.00456037	-0.00252345	
0.00069625	-0.00486004	-0.002609	
0.000727262	-0.00515018	-0.00267878	
0.000724986	-0.00545985	-0.00274733	
0.000749838	-0.00586679	-0.00283839	
0.000791024	-0.00629569	-0.00294206	
0.00083143	-0.00673278	-0.00309173	
0.000874609	-0.00725648	-0.0032392	
0.000915204	-0.00782021	-0.00332458	
0.000963852	-0.0084082	-0.00348483	
0.00102974	-0.00904506	-0.00360347	
0.00107034	-0.00975747	-0.00375534	
0.00112256	-0.0105458	-0.00388356	
0.00119372	-0.0114364	-0.00407764	
0.00123336	-0.0123217	-0.0042307	
0.00131979	-0.0132874	-0.0043575	
0.00136039	-0.0144518	-0.00450235	
0.00141772	-0.0156531	-0.00465719	
0.00148292	-0.0170556	-0.00483225	
0.00155113	-0.0185597	-0.00500403	
0.00162146	-0.0202218	-0.00518001	
0.00169431	-0.0220613	-0.00536154	
0.00176916	-0.0240995	-0.0055498	
0.00184626	-0.0263619	-0.00574559	
0.00192561	-0.0288761	-0.00595104	
0.00200687	-0.0316753	-0.00616863	
0.00208979	-0.0347963	-0.00640014	
0.00217439	-0.0382791	-0.00665057	
0.00226008	-0.0421732	-0.00692132	
0.00234684	-0.0465306	-0.00722179	
0.00243389	-0.0514157	-0.00755751	
0.0025213	-0.0568976	-0.00794209	
0.00261025	-0.0630596	-0.00838481	
0.00269971	-0.0700001	-0.00890038	
0.00278926	-0.0778245	-0.00950725	
0.0028793	-0.0866628	-0.0102259	
0.00296716	-0.0966588	-0.0110817	
0.00305163	-0.107989	-0.0121083	
0.00313008	-0.120852	-0.0133398	
0.0032014	-0.135487	-0.0148196	
0.00325846	-0.152167	-0.0166042	
0.00330134	-0.171225	-0.018746	
0.0033192	-0.193056	-0.0213366	
0.00329979	-0.21812	-0.0244365	
0.00322888	-0.246945	-0.0281617	
0.00308288	-0.280174	-0.0326164	
0.00282604	-0.318546	-0.0379297	
0.00241704	-0.362934	-0.044223	
0.00181965	-0.414285	-0.0516009	
0.00100762	-0.473678	-0.0601386	
3.42605e-06	-0.542245	-0.0698896	
-0.00113274	-0.621146	-0.0807298	
-0.00229211	-0.711442	-0.0922213	
-0.00333749	-0.813593	-0.103132	
-0.00411058	-0.926264	-0.110589	
-0.00439704	-1.0441	-0.109849	
-0.00405759	-1.15532	-0.0966775	
-0.00319801	-1.24517	-0.0729275	
-0.00223282	-1.30605	-0.0472857	
-0.00143828	-1.34178	-0.0271479	
-0.00095485	-1.36064	-0.0139303	
-0.000699578	-1.36944	-0.00567345	
-0.000611615	-1.37186	0.000255843	
-0.000665542	-1.36896	0.0062944	
-0.000864155	-1.35946	0.0148795	
-0.00128222	-1.33941	0.0286295	
-0.00192212	-1.30183	0.0493246	
-0.00273419	-1.2385	0.0749018	
-0.00344747	-1.1467	0.0976941	
-0.0037675	-1.03516	0.109198	
-0.00365854	-0.918826	0.108622	
-0.00319455	-0.808613	0.100466	
-0.00252426	-0.709241	0.0894999	
-0.00172804	-0.621504	0.0783132	
-0.000864141	-0.544727	0.0679938	
1.8321e-05	-0.477678	0.0588711	
0.000853558	-0.41921	0.0509075	
0.00159021	-0.368228	0.0439961	
0.00218195	-0.323838	0.0380309	
0.00261825	-0.285191	0.0329002	
0.00290982	-0.251562	0.0285227	
0.003085	-0.222283	0.024829	
0.00317412	-0.19677	0.0217141	
0.0032061	-0.174507	0.0191124	
0.0031987	-0.155037	0.0169378	
0.00316332	-0.137987	0.0151278	
0.00311032	-0.123031	0.0136133	
0.00304224	-0.109882	0.0123559	
0.00296754	-0.0983026	0.0113053	
0.00288661	-0.088088	0.0104274	
0.00280299	-0.0790602	0.00968932	
0.00271699	-0.0710701	0.00906668	
0.00262922	-0.0639854	0.0085374	
0.00254123	-0.0576952	0.0080822	
0.00245302	-0.0521014	0.00768709	
0.00236536	-0.0471211	0.00733964	
0.0022787	-0.0426794	0.00702955	
